dwell_time,flight_time,typing_speed,backspace_rate,label
0.084523666472662,0.2336926233200799,18.479670294088702,0.0,1
0.0801861831120082,0.2097757475716727,29.54609250013169,0.0,1
0.0843565696623267,0.16470798050485,35.331624130870324,0.0,1
0.0795749425888061,0.1773296594619751,38.90388115848486,0.0,1
0.0795538038820833,0.2110841274261474,40.441910686948425,0.0,1
0.087250679731369,0.2272611185908317,40.36374722288303,0.0,1
0.0843995298658098,0.1614002046130952,40.79605779330135,0.0,1
0.0818967129054822,0.1889121532440185,41.865450083033565,0.0,1
0.082425599748438,0.1470906355164268,42.56133346297265,0.0,1
0.0799818418242714,0.1530975699424743,43.5463494352104,0.0,1
0.0868656321575767,0.1986434647911473,44.06278259265292,0.0,1
0.092935071672712,0.1357097285134451,31.063037514838737,0.0,1
0.0776795933886272,0.1676425817536144,44.0520021738411,0.0,1
0.0794353374215059,0.1558481538018515,46.47593113176594,0.0,1
0.0764075489931328,0.1612307138221208,47.83444065063021,0.0,1
0.0752632102450809,0.2007190407933415,48.44769048125379,0.0,1
0.0782514124205618,0.2453444004058838,47.20246836013552,0.0,1
0.07678868049799,0.1588124175404393,45.7410374671191,0.0,1
0.0801646173000335,0.1768604278564453,46.23523384388783,0.0,1
0.0797014365325103,0.1967645658029092,46.173793769098346,0.0,1
0.0808717040128486,0.1573710774266442,46.211594946593166,0.0,1
0.0848578000679994,0.1787996475513164,46.36108102236135,0.0,1
0.0879136807209736,0.1841884174862423,46.284360421038926,0.0,1
0.0825669031876784,0.1772552942618345,46.37588897486488,0.0,1
0.0844549519675118,0.2099270480019705,46.22480515052179,0.0,1
0.0822356201353527,0.1589248407454717,45.97107912269264,0.0,1
0.0778519537137902,0.1432684815448263,46.36659023338986,0.0,1
0.0749227079478177,0.1539884805679321,46.68173634065872,0.0,1
0.0840117666456434,0.2007421983612908,47.03435935930704,0.0,1
0.0829846518380301,0.1581968296141851,46.76342644530947,0.0,1
0.0817706698463076,0.1628248805091494,46.95179537656579,0.0,1
0.081055538220839,0.1511757265437733,47.11960926189063,0.0,1
0.0799398073335973,0.1723349966653963,47.27231809327128,0.0,1
0.0863113228867693,0.1676660979666361,47.33372638051287,0.0,1
